DESIGNATION,Project_name,Department,Experience_level,Resource,Project_name.1,Resource_clearance,Department.1,Access
SDE,P7,DEVELOPMENT,junior,CLIENT_DETAIL,P5,high,HR,NO
SDE,P7,DEVELOPMENT,intermediate,PROJECT_COST,P5,high,FINANCE,NO
SDE,P7,DEVELOPMENT,junior,SERVER,P5,medium,TECHNICAL,NO
SDE,P7,DEVELOPMENT,junior,DATABASE,P5,medium,TECHNICAL,NO
SDE,P7,DEVELOPMENT,junior,NETWORK_SETUP,P5,high,TECHNICAL,NO
PROJECT_MANAGER,P7,DEVELOPMENT,junior,PROJECT_DETAIL,P5,high,DEVELOPMENT,NO
PROJECT_MANAGER,P7,DEVELOPMENT,junior,EMP_DETAIL,P5,low,DEVELOPMENT,NO
PROJECT_MANAGER,P7,DEVELOPMENT,junior,SALARY_DETAIL,P5,low,HR,NO
PROJECT_MANAGER,P7,DEVELOPMENT,junior,CLIENT_DETAIL,P5,medium,HR,NO
PROJECT_MANAGER,P7,DEVELOPMENT,junior,PROJECT_COST,P5,high,FINANCE,NO
PROJECT_MANAGER,P7,DEVELOPMENT,junior,SERVER,P5,low,TECHNICAL,NO
PROJECT_MANAGER,P7,DEVELOPMENT,junior,DATABASE,P5,high,TECHNICAL,NO
PROJECT_MANAGER,P7,DEVELOPMENT,intermediate,NETWORK_SETUP,P5,high,TECHNICAL,NO
PROJECT_LEADER,P7,DEVELOPMENT,junior,SALARY_DETAIL,P5,high,HR,NO
PROJECT_LEADER,P7,DEVELOPMENT,intermediate,CLIENT_DETAIL,P5,medium,HR,YES
PROJECT_LEADER,P7,DEVELOPMENT,senior,EMP_DETAIL,P5,high,DEVELOPMENT,YES
PROJECT_LEADER,P7,DEVELOPMENT,junior,PROJECT_DETAIL,P5,low,DEVELOPMENT,YES
PROJECT_LEADER,P7,DEVELOPMENT,junior,PROJECT_COST,P5,low,FINANCE,YES
PROJECT_LEADER,P7,DEVELOPMENT,senior,SERVER,P5,high,TECHNICAL,YES
PROJECT_LEADER,P7,DEVELOPMENT,junior,DATABASE,P5,low,TECHNICAL,YES
PROJECT_LEADER,P7,DEVELOPMENT,senior,NETWORK_SETUP,P5,high,TECHNICAL,YES
DESIGNER,P7,DEVELOPMENT,junior,PROJECT_DETAIL,P7,low,DEVELOPMENT,YES
DESIGNER,P7,DEVELOPMENT,junior,EMP_DETAIL,P7,low,DEVELOPMENT,NO
DESIGNER,P7,DEVELOPMENT,junior,SALARY_DETAIL,P7,low,HR,NO
DESIGNER,P7,DEVELOPMENT,junior,CLIENT_DETAIL,P7,high,HR,NO
DESIGNER,P7,DEVELOPMENT,junior,PROJECT_COST,P7,medium,FINANCE,NO
DESIGNER,P7,DEVELOPMENT,junior,SERVER,P7,low,TECHNICAL,YES
DESIGNER,P7,DEVELOPMENT,junior,DATABASE,P7,low,TECHNICAL,YES
DESIGNER,P7,DEVELOPMENT,junior,NETWORK_SETUP,P7,high,TECHNICAL,NO
PROGRAMMER,P7,DEVELOPMENT,senior,PROJECT_DETAIL,P7,medium,DEVELOPMENT,YES
PROGRAMMER,P7,DEVELOPMENT,junior,EMP_DETAIL,P7,low,DEVELOPMENT,NO
PROGRAMMER,P7,DEVELOPMENT,junior,SALARY_DETAIL,P7,low,HR,NO
PROGRAMMER,P7,DEVELOPMENT,junior,CLIENT_DETAIL,P7,low,HR,NO
PROGRAMMER,P7,DEVELOPMENT,junior,PROJECT_COST,P7,high,FINANCE,NO
PROGRAMMER,P7,DEVELOPMENT,senior,SERVER,P7,high,TECHNICAL,YES
PROGRAMMER,P7,DEVELOPMENT,intermediate,DATABASE,P7,medium,TECHNICAL,YES
PROGRAMMER,P7,DEVELOPMENT,junior,NETWORK_SETUP,P7,low,TECHNICAL,NO
SDE,P7,DEVELOPMENT,senior,PROJECT_DETAIL,P7,high,DEVELOPMENT,YES
SDE,P7,DEVELOPMENT,junior,EMP_DETAIL,P7,high,DEVELOPMENT,NO
SDE,P7,DEVELOPMENT,junior,SALARY_DETAIL,P7,low,HR,NO
SDE,P7,DEVELOPMENT,junior,CLIENT_DETAIL,P7,medium,HR,NO
SDE,P7,DEVELOPMENT,junior,PROJECT_COST,P7,low,FINANCE,NO
SDE,P7,DEVELOPMENT,intermediate,SERVER,P7,medium,TECHNICAL,YES
SDE,P7,DEVELOPMENT,junior,DATABASE,P7,low,TECHNICAL,YES
SDE,P7,DEVELOPMENT,junior,NETWORK_SETUP,P7,medium,TECHNICAL,NO
PROJECT_MANAGER,P7,DEVELOPMENT,senior,PROJECT_DETAIL,P7,medium,DEVELOPMENT,YES
PROJECT_MANAGER,P7,DEVELOPMENT,junior,EMP_DETAIL,P7,low,DEVELOPMENT,YES
PROJECT_MANAGER,P7,DEVELOPMENT,junior,SALARY_DETAIL,P7,medium,HR,NO
PROJECT_MANAGER,P7,DEVELOPMENT,junior,CLIENT_DETAIL,P7,medium,HR,NO
PROJECT_MANAGER,P7,DEVELOPMENT,senior,PROJECT_COST,P7,high,FINANCE,YES
PROJECT_MANAGER,P7,DEVELOPMENT,junior,SERVER,P7,low,TECHNICAL,YES
PROJECT_MANAGER,P7,DEVELOPMENT,senior,DATABASE,P7,high,TECHNICAL,YES
PROJECT_MANAGER,P7,DEVELOPMENT,junior,NETWORK_SETUP,P7,low,TECHNICAL,YES
PROJECT_LEADER,P7,DEVELOPMENT,junior,SALARY_DETAIL,P7,low,HR,NO
PROJECT_LEADER,P7,DEVELOPMENT,junior,CLIENT_DETAIL,P7,low,HR,YES
PROJECT_LEADER,P7,DEVELOPMENT,senior,EMP_DETAIL,P7,medium,DEVELOPMENT,YES
PROJECT_LEADER,P7,DEVELOPMENT,senior,PROJECT_DETAIL,P7,high,DEVELOPMENT,YES
PROJECT_LEADER,P7,DEVELOPMENT,junior,PROJECT_COST,P7,low,FINANCE,YES
PROJECT_LEADER,P7,DEVELOPMENT,senior,SERVER,P7,medium,TECHNICAL,YES
PROJECT_LEADER,P7,DEVELOPMENT,intermediate,DATABASE,P7,medium,TECHNICAL,YES
PROJECT_LEADER,P7,DEVELOPMENT,junior,NETWORK_SETUP,P7,low,TECHNICAL,YES
DESIGNER,P6,DEVELOPMENT,senior,PROJECT_DETAIL,P6,high,DEVELOPMENT,YES
DESIGNER,P6,DEVELOPMENT,junior,EMP_DETAIL,P6,high,DEVELOPMENT,NO
DESIGNER,P6,DEVELOPMENT,junior,SALARY_DETAIL,P6,medium,HR,NO
DESIGNER,P6,DEVELOPMENT,junior,CLIENT_DETAIL,P6,low,HR,NO
DESIGNER,P6,DEVELOPMENT,junior,PROJECT_COST,P6,medium,FINANCE,NO
DESIGNER,P6,DEVELOPMENT,senior,SERVER,P6,high,TECHNICAL,YES
DESIGNER,P6,DEVELOPMENT,senior,DATABASE,P6,medium,TECHNICAL,YES
DESIGNER,P6,DEVELOPMENT,junior,NETWORK_SETUP,P6,low,TECHNICAL,NO
PROGRAMMER,P6,DEVELOPMENT,intermediate,PROJECT_DETAIL,P6,medium,DEVELOPMENT,YES
PROGRAMMER,P6,DEVELOPMENT,junior,EMP_DETAIL,P6,medium,DEVELOPMENT,NO
PROGRAMMER,P6,DEVELOPMENT,intermediate,SALARY_DETAIL,P6,high,HR,NO
PROGRAMMER,P6,DEVELOPMENT,junior,CLIENT_DETAIL,P6,medium,HR,NO
PROGRAMMER,P6,DEVELOPMENT,junior,PROJECT_COST,P6,medium,FINANCE,NO
PROGRAMMER,P6,DEVELOPMENT,intermediate,SERVER,P6,medium,TECHNICAL,YES
PROGRAMMER,P6,DEVELOPMENT,senior,DATABASE,P6,high,TECHNICAL,YES
PROGRAMMER,P6,DEVELOPMENT,intermediate,NETWORK_SETUP,P6,high,TECHNICAL,NO
SDE,P6,DEVELOPMENT,senior,PROJECT_DETAIL,P6,high,DEVELOPMENT,YES
SDE,P6,DEVELOPMENT,junior,EMP_DETAIL,P6,high,DEVELOPMENT,NO
SDE,P6,DEVELOPMENT,junior,SALARY_DETAIL,P6,high,HR,NO
SDE,P6,DEVELOPMENT,junior,CLIENT_DETAIL,P6,medium,HR,NO
SDE,P6,DEVELOPMENT,intermediate,PROJECT_COST,P6,high,FINANCE,NO
SDE,P6,DEVELOPMENT,senior,SERVER,P6,high,TECHNICAL,YES
SDE,P6,DEVELOPMENT,junior,DATABASE,P6,low,TECHNICAL,YES
SDE,P6,DEVELOPMENT,junior,NETWORK_SETUP,P6,low,TECHNICAL,NO
PROJECT_MANAGER,P6,DEVELOPMENT,junior,PROJECT_DETAIL,P6,low,DEVELOPMENT,YES
PROJECT_MANAGER,P6,DEVELOPMENT,junior,EMP_DETAIL,P6,low,DEVELOPMENT,YES
PROJECT_MANAGER,P6,DEVELOPMENT,junior,SALARY_DETAIL,P6,low,HR,NO
PROJECT_MANAGER,P6,DEVELOPMENT,junior,CLIENT_DETAIL,P6,low,HR,NO
PROJECT_MANAGER,P6,DEVELOPMENT,intermediate,PROJECT_COST,P6,medium,FINANCE,YES
PROJECT_MANAGER,P6,DEVELOPMENT,intermediate,SERVER,P6,medium,TECHNICAL,YES
PROJECT_MANAGER,P6,DEVELOPMENT,junior,DATABASE,P6,low,TECHNICAL,YES
PROJECT_MANAGER,P6,DEVELOPMENT,junior,NETWORK_SETUP,P6,low,TECHNICAL,YES
PROJECT_LEADER,P6,DEVELOPMENT,junior,SALARY_DETAIL,P6,medium,HR,NO
PROJECT_LEADER,P6,DEVELOPMENT,junior,CLIENT_DETAIL,P6,low,HR,YES
PROJECT_LEADER,P6,DEVELOPMENT,junior,EMP_DETAIL,P6,low,DEVELOPMENT,YES
PROJECT_LEADER,P6,DEVELOPMENT,senior,PROJECT_DETAIL,P6,high,DEVELOPMENT,YES
PROJECT_LEADER,P6,DEVELOPMENT,junior,PROJECT_COST,P6,low,FINANCE,YES
PROJECT_LEADER,P6,DEVELOPMENT,intermediate,SERVER,P6,medium,TECHNICAL,YES
PROJECT_LEADER,P6,DEVELOPMENT,junior,DATABASE,P6,low,TECHNICAL,YES
PROJECT_LEADER,P6,DEVELOPMENT,senior,NETWORK_SETUP,P6,high,TECHNICAL,YES
HR MANAGER,NotA,HR,senior,SALARY_DETAIL,P6,high,HR,YES
HR MANAGER,NotA,HR,intermediate,SALARY_DETAIL,P7,medium,HR,YES
HR MANAGER,NotA,HR,junior,CLIENT_DETAIL,P6,low,HR,YES
HR MANAGER,NotA,HR,senior,CLIENT_DETAIL,P7,high,HR,YES
HR MANAGER,NotA,HR,junior,EMP_DETAIL,P6,medium,DEVELOPMENT,NO
HR MANAGER,NotA,HR,intermediate,EMP_DETAIL,P7,high,DEVELOPMENT,NO
HR MANAGER,NotA,HR,junior,PROJECT_DETAIL,P6,low,DEVELOPMENT,NO
HR MANAGER,NotA,HR,junior,PROJECT_DETAIL,P7,high,DEVELOPMENT,NO
HR MANAGER,NotA,HR,intermediate,PROJECT_COST,P6,high,FINANCE,NO
HR MANAGER,NotA,HR,junior,PROJECT_COST,P7,medium,FINANCE,NO
HR MANAGER,NotA,HR,junior,SERVER,P6,low,TECHNICAL,NO
HR MANAGER,NotA,HR,junior,SERVER,P7,high,TECHNICAL,NO
HR MANAGER,NotA,HR,junior,DATABASE,P6,high,TECHNICAL,NO
HR MANAGER,NotA,HR,junior,DATABASE,P7,medium,TECHNICAL,NO
HR MANAGER,NotA,HR,intermediate,NETWORK_SETUP,P6,high,TECHNICAL,NO
HR MANAGER,NotA,HR,intermediate,NETWORK_SETUP,P7,high,TECHNICAL,NO
FINANCE MANAGER,NotA,FINANCE,junior,PROJECT_COST,P6,low,FINANCE,YES
FINANCE MANAGER,NotA,FINANCE,junior,PROJECT_COST,P7,low,FINANCE,YES
FINANCE MANAGER,NotA,FINANCE,junior,EMP_DETAIL,P6,medium,DEVELOPMENT,NO
FINANCE MANAGER,NotA,FINANCE,intermediate,EMP_DETAIL,P7,high,DEVELOPMENT,NO
FINANCE MANAGER,NotA,FINANCE,junior,SALARY_DETAIL,P6,high,HR,NO
FINANCE MANAGER,NotA,FINANCE,junior,SALARY_DETAIL,P7,low,HR,NO
FINANCE MANAGER,NotA,FINANCE,intermediate,CLIENT_DETAIL,P6,high,HR,NO
FINANCE MANAGER,NotA,FINANCE,junior,CLIENT_DETAIL,P7,medium,HR,NO
FINANCE MANAGER,NotA,FINANCE,junior,PROJECT_DETAIL,P6,medium,DEVELOPMENT,NO
FINANCE MANAGER,NotA,FINANCE,intermediate,PROJECT_DETAIL,P7,high,DEVELOPMENT,NO
FINANCE MANAGER,NotA,FINANCE,junior,SERVER,P6,low,TECHNICAL,NO
FINANCE MANAGER,NotA,FINANCE,junior,SERVER,P7,high,TECHNICAL,NO
FINANCE MANAGER,NotA,FINANCE,junior,DATABASE,P6,medium,TECHNICAL,NO
FINANCE MANAGER,NotA,FINANCE,junior,DATABASE,P7,low,TECHNICAL,NO
FINANCE MANAGER,NotA,FINANCE,junior,NETWORK_SETUP,P6,medium,TECHNICAL,NO
FINANCE MANAGER,NotA,FINANCE,junior,NETWORK_SETUP,P7,low,TECHNICAL,NO
CTO,NotA,ADMINISTRATION,senior,SERVER,P6,high,TECHNICAL,YES
CTO,NotA,ADMINISTRATION,senior,SERVER,P7,low,TECHNICAL,YES
CTO,NotA,ADMINISTRATION,senior,DATABASE,P6,high,TECHNICAL,YES
CTO,NotA,ADMINISTRATION,senior,DATABASE,P7,medium,TECHNICAL,YES
CTO,NotA,ADMINISTRATION,senior,NETWORK_SETUP,P6,high,TECHNICAL,YES
CTO,NotA,ADMINISTRATION,senior,NETWORK_SETUP,P7,high,TECHNICAL,YES
CTO,NotA,ADMINISTRATION,senior,PROJECT_DETAIL,P6,medium,DEVELOPMENT,YES
CTO,NotA,ADMINISTRATION,senior,PROJECT_DETAIL,P7,medium,DEVELOPMENT,YES
CTO,NotA,ADMINISTRATION,senior,EMP_DETAIL,P6,medium,DEVELOPMENT,NO
CTO,NotA,ADMINISTRATION,senior,EMP_DETAIL,P7,high,DEVELOPMENT,NO
CTO,NotA,ADMINISTRATION,senior,SALARY_DETAIL,P6,high,HR,NO
CTO,NotA,ADMINISTRATION,senior,SALARY_DETAIL,P7,high,HR,NO
CTO,NotA,ADMINISTRATION,senior,CLIENT_DETAIL,P6,high,HR,NO
CTO,NotA,ADMINISTRATION,senior,CLIENT_DETAIL,P7,medium,HR,NO
CTO,NotA,ADMINISTRATION,senior,PROJECT_COST,P6,low,FINANCE,NO
CTO,NotA,ADMINISTRATION,senior,PROJECT_COST,P7,low,FINANCE,NO
CEO,NotA,ADMINISTRATION,senior,SALARY_DETAIL,P6,medium,HR,YES
CEO,NotA,ADMINISTRATION,senior,SALARY_DETAIL,P7,high,HR,YES
CEO,NotA,ADMINISTRATION,senior,CLIENT_DETAIL,P6,low,HR,YES
CEO,NotA,ADMINISTRATION,senior,CLIENT_DETAIL,P7,medium,HR,YES
CEO,NotA,ADMINISTRATION,senior,EMP_DETAIL,P6,low,DEVELOPMENT,YES
CEO,NotA,ADMINISTRATION,senior,EMP_DETAIL,P7,medium,DEVELOPMENT,YES
CEO,NotA,ADMINISTRATION,senior,PROJECT_DETAIL,P6,medium,DEVELOPMENT,YES
CEO,NotA,ADMINISTRATION,senior,PROJECT_DETAIL,P7,low,DEVELOPMENT,YES
CEO,NotA,ADMINISTRATION,senior,PROJECT_COST,P6,medium,FINANCE,YES
CEO,NotA,ADMINISTRATION,senior,PROJECT_COST,P7,high,FINANCE,YES
CEO,NotA,ADMINISTRATION,senior,SERVER,P6,medium,TECHNICAL,YES
CEO,NotA,ADMINISTRATION,senior,SERVER,P7,high,TECHNICAL,YES
CEO,NotA,ADMINISTRATION,senior,DATABASE,P6,medium,TECHNICAL,YES
CEO,NotA,ADMINISTRATION,senior,DATABASE,P7,medium,TECHNICAL,YES
CEO,NotA,ADMINISTRATION,senior,NETWORK_SETUP,P6,low,TECHNICAL,YES
CEO,NotA,ADMINISTRATION,senior,NETWORK_SETUP,P7,low,TECHNICAL,YES
NETWORK_ENGINEER,NotA,TECHNICAL,intermediate,SALARY_DETAIL,P6,high,HR,NO
NETWORK_ENGINEER,NotA,TECHNICAL,intermediate,SALARY_DETAIL,P7,high,HR,NO
NETWORK_ENGINEER,NotA,TECHNICAL,junior,CLIENT_DETAIL,P6,low,HR,NO
NETWORK_ENGINEER,NotA,TECHNICAL,junior,CLIENT_DETAIL,P7,medium,HR,NO
NETWORK_ENGINEER,NotA,TECHNICAL,junior,EMP_DETAIL,P6,low,DEVELOPMENT,NO
NETWORK_ENGINEER,NotA,TECHNICAL,intermediate,EMP_DETAIL,P7,high,DEVELOPMENT,NO
NETWORK_ENGINEER,NotA,TECHNICAL,junior,PROJECT_DETAIL,P6,low,DEVELOPMENT,NO
NETWORK_ENGINEER,NotA,TECHNICAL,intermediate,PROJECT_DETAIL,P7,high,DEVELOPMENT,NO
NETWORK_ENGINEER,NotA,TECHNICAL,junior,PROJECT_COST,P6,medium,FINANCE,NO
NETWORK_ENGINEER,NotA,TECHNICAL,junior,PROJECT_COST,P7,low,FINANCE,NO
NETWORK_ENGINEER,NotA,TECHNICAL,senior,SERVER,P6,medium,TECHNICAL,YES
NETWORK_ENGINEER,NotA,TECHNICAL,intermediate,SERVER,P7,medium,TECHNICAL,YES
NETWORK_ENGINEER,NotA,TECHNICAL,junior,DATABASE,P6,high,TECHNICAL,NO
NETWORK_ENGINEER,NotA,TECHNICAL,junior,DATABASE,P7,medium,TECHNICAL,NO
NETWORK_ENGINEER,NotA,TECHNICAL,senior,NETWORK_SETUP,P6,medium,TECHNICAL,YES
NETWORK_ENGINEER,NotA,TECHNICAL,senior,NETWORK_SETUP,P7,high,TECHNICAL,YES
DATABASE_ENGINEER,NotA,TECHNICAL,junior,SALARY_DETAIL,P6,medium,HR,NO
DATABASE_ENGINEER,NotA,TECHNICAL,junior,SALARY_DETAIL,P7,low,HR,NO
DATABASE_ENGINEER,NotA,TECHNICAL,intermediate,CLIENT_DETAIL,P6,high,HR,NO
DATABASE_ENGINEER,NotA,TECHNICAL,junior,CLIENT_DETAIL,P7,low,HR,NO
DATABASE_ENGINEER,NotA,TECHNICAL,junior,EMP_DETAIL,P6,medium,DEVELOPMENT,NO
DATABASE_ENGINEER,NotA,TECHNICAL,junior,EMP_DETAIL,P7,medium,DEVELOPMENT,NO
DATABASE_ENGINEER,NotA,TECHNICAL,junior,PROJECT_DETAIL,P6,medium,DEVELOPMENT,NO
DATABASE_ENGINEER,NotA,TECHNICAL,junior,PROJECT_DETAIL,P7,medium,DEVELOPMENT,NO
DATABASE_ENGINEER,NotA,TECHNICAL,junior,PROJECT_COST,P6,medium,FINANCE,NO
DATABASE_ENGINEER,NotA,TECHNICAL,junior,PROJECT_COST,P7,medium,FINANCE,NO
DATABASE_ENGINEER,NotA,TECHNICAL,intermediate,SERVER,P6,medium,TECHNICAL,YES
DATABASE_ENGINEER,NotA,TECHNICAL,senior,SERVER,P7,high,TECHNICAL,YES
DATABASE_ENGINEER,NotA,TECHNICAL,senior,DATABASE,P6,medium,TECHNICAL,YES
DATABASE_ENGINEER,NotA,TECHNICAL,senior,DATABASE,P7,medium,TECHNICAL,YES
DATABASE_ENGINEER,NotA,TECHNICAL,junior,NETWORK_SETUP,P6,high,TECHNICAL,NO
DATABASE_ENGINEER,NotA,TECHNICAL,junior,NETWORK_SETUP,P7,medium,TECHNICAL,NO
IT_MANAGER,NotA,TECHNICAL,junior,SALARY_DETAIL,P6,high,HR,NO
IT_MANAGER,NotA,TECHNICAL,junior,SALARY_DETAIL,P7,medium,HR,NO
IT_MANAGER,NotA,TECHNICAL,intermediate,CLIENT_DETAIL,P6,high,HR,NO
IT_MANAGER,NotA,TECHNICAL,intermediate,CLIENT_DETAIL,P7,high,HR,NO
IT_MANAGER,NotA,TECHNICAL,junior,EMP_DETAIL,P6,medium,DEVELOPMENT,NO
IT_MANAGER,NotA,TECHNICAL,junior,EMP_DETAIL,P7,high,DEVELOPMENT,NO
IT_MANAGER,NotA,TECHNICAL,junior,PROJECT_DETAIL,P6,low,DEVELOPMENT,NO
IT_MANAGER,NotA,TECHNICAL,junior,PROJECT_DETAIL,P7,low,DEVELOPMENT,NO
IT_MANAGER,NotA,TECHNICAL,junior,PROJECT_COST,P6,high,FINANCE,NO
IT_MANAGER,NotA,TECHNICAL,junior,PROJECT_COST,P7,low,FINANCE,NO
IT_MANAGER,NotA,TECHNICAL,senior,SERVER,P6,medium,TECHNICAL,YES
IT_MANAGER,NotA,TECHNICAL,junior,SERVER,P7,low,TECHNICAL,YES
IT_MANAGER,NotA,TECHNICAL,junior,DATABASE,P6,low,TECHNICAL,YES
IT_MANAGER,NotA,TECHNICAL,senior,DATABASE,P7,high,TECHNICAL,YES
IT_MANAGER,NotA,TECHNICAL,junior,NETWORK_SETUP,P6,low,TECHNICAL,YES
IT_MANAGER,NotA,TECHNICAL,junior,NETWORK_SETUP,P7,low,TECHNICAL,YES
